product;review
Thick & Full + Biotin & Collagen Shampoo;I recently cut my waist-length hair off to about my jawline, and was seriously concerned about volume. My hair has always been super thin, so when I chopped it off, I was instantly on the hunt for a good voluming shampoo. I work at Ulta and despite my employee discount, I'm not a fan of dropping a ton of money on shampoos because I like to mix mine to get various benefits. OGX has worked great for me in the past and I love that it's cruelty free and very affordable. While this shampoo in particular doesn't smell the ~best~ it works AMAZING. My hair has gotten some SERIOUS volume since I've started using it and I've found myself using less volumizing styling products just because I don't want my hair to look poofy! Can't say I've had to deal with that before! Overall, I totally recommend and will plan on getting this again once I run out!
Thick & Full + Biotin & Collagen Shampoo;So far I love it
Thick & Full + Biotin & Collagen Shampoo;This made my hair feel dry and as if there was a coat of sticky wax covering it - will not be buying again
Thick & Full + Biotin & Collagen Shampoo;I have used several different kinds of shampoo and this one made my thin post postpartum hair thick and healthy
Thick & Full + Biotin & Collagen Shampoo;After trying this product for two months, I'm going tomorrow to get my long hair cut off at my neck because it feels like straw, is breaking, and falling out.
Thick & Full + Biotin & Collagen Shampoo;I read the other reviews about the DMDM in this that causes hair loss. After using this shampoo my hair falls out, is dry and brittle. Looking at the ingredients on Ulta's website, the DMDM is not listed. On the bottle in my shower it's listed plain as day!! Why didn't ulta include it on their ingredients?! That's shady.
Thick & Full + Biotin & Collagen Shampoo;This shampoo knotted my hair up so bad, and I experienced so much hair loss. Honestly while I was using it I never thought anything of it until i seen that other people were experiencing the same issue, it also dried out my hair. Never will purchase this again!
Thick & Full + Biotin & Collagen Shampoo;The best product ever if you have damaged hair
Thick & Full + Biotin & Collagen Shampoo;I've been using this for about 2 years, thinking it was good for my hair. WRONG! It has DMDM Hydantoin as well as other ingredients that DAMAGE your hair and cause HAIR LOSS! As a 27-yr old experiencing hair loss, this is not okay!
Thick & Full + Biotin & Collagen Shampoo;I decided to try this after reading an article rating shampoos for thin hair, (this was the reasonably priced option) and boy I'm sure glad I did! My very fine, very thin hair seems thicker and fuller after only about a week of daily washing! It also does not seem to be drying like other shampoos I've tried. I was very skeptical, but this has certainly lived up to it's recommendation. I definitely recommend it.
Thick & Full + Biotin & Collagen Shampoo;Unfortunately I used this for years since it's sulfate and paraben free. However it has DMDM hydantoin!!! This is no better than using tresemme. Look up the lawsuits and save your hair. I switched to hempz shampoo and conditioner
Thick & Full + Biotin & Collagen Shampoo;My husband used this product, and his scalp was very irritated.
Thick & Full + Biotin & Collagen Shampoo;I started noticing hair loss after a few times using this shampoo and conditioner. At the time I didnt think none of it until my shower got clogged. When I unclogged it and seen the amount of hair I lost I wanted to cry. I immediately threw the product away and stopped using it. I then googled what causes hair loss and seen that this product contains DMDM hydantoin and sodium chloride. Which both ingredients are bad for your scalp & causes hair loss.
Thick & Full + Biotin & Collagen Shampoo;I used it for 3 times now. It's really good shampoo. The only negative thing - the smell is too strong.
Thick & Full + Biotin & Collagen Shampoo;I can't honestly rate this for how it works but I will tell you if you don't like that fake coconut smell that smells like a car air freshener, you will hate this smell.  It's just like it.  Must return.
Thick & Full + Biotin & Collagen Shampoo;After using the shampoo and conditioner for only one week, my hair has so much volume and looks healthy!  I am not losing hair as I was before.  So impressed with this product!
Thick & Full + Biotin & Collagen Shampoo;This product smells great and leaves my hair soft
Thick & Full + Biotin & Collagen Shampoo;I've been using this shampoo for a few weeks now, because I wanted my hair to feel thicker and more voluminous. The first few times I used it, I thought my hair looked super shiny and clean. As I've continued to use it, I've noticed a drastic REDUCTION in my hair's volume. My hair is so limp and feels incredibly thin now. The shampoo smells good and it does make my hair shiny, but it is not worth all the fall out!
Thick & Full + Biotin & Collagen Shampoo;So I tried switching to different shampoos and conditioners to see differences, and I always go back to this!! The only shampoo and conditioner that leaves my hair so soft and healthy feeling. My hair grew the longest when I used this. Will always stick with it!
Thick & Full + Biotin & Collagen Shampoo;Seriously like food for my hair!! Thankful & please do not change formula or do anything with this product! Life changing!
Thick & Full + Biotin & Collagen Shampoo;I purchased this after seeing thousands of great reviews of several sites. I question if the reviews are legit because this stuff is terrible! The shampoo along with the conditioner will dry out your hair! My hair was so dry, coarse and difficult to straighten with a straightener after using this. Usually after shampooing and conditioning, your hair immediately becomes softer and you can run your fingers through it. I couldn't run my fingers through my hair at all in the shower with the conditioner that goes along with this shampoo. The texture / fragrance of this stuff reminds me of something you'd find at a cheap discount store. It is not worth the price. I am throwing both bottles out and purchasing new ones because it is ruining my hair!!
Thick & Full + Biotin & Collagen Shampoo;Dried my hair out severely and made it start falling out! I've always been super self conscious of my thin hair and now it's worse than before. So disappointed.
Thick & Full + Biotin & Collagen Shampoo;I wash my hair twice a week while it stays full and soft and  feeling good with how my hair feels.  With what I was using left a coating and flats on my hair and I lost more hair.
Thick & Full + Biotin & Collagen Shampoo;"I honestly am torn between liking and disliking this product. The shampoo and conditioner does what it's labeled to do, my hair is noticeable thicker and has more texture. However, it's almost thick to the point where it has lost all natural shape and bounce and just wants to poof out like a box around my head. It's almost crunchy. On top of that, the product leaves a waxy film on your hair and on your skin that is impossible to rinse out completely. I guess that's what makes your hair feel ""thicker""? It smells really strong too, like reallyyyy strong. I like the smell because it reminds me of warm vanilla sugar, but sensitive users beware. Like I said, does the job, but due to its quirks I will not be repurchasing."
Thick & Full + Biotin & Collagen Shampoo;I bought this shampoo and conditioner desperately looking for something to help me with my rapidly thinning hair.  My hair has gotten so thin that I can see my scalp throughout it so I was hoping to find a product to help add volume.  At first the product was really helping my hair look great, and then I started to notice a film being left on my scalp after showering no matter how well I rinsed my hair.  This film made my hair feel grimy and my scalp was itchy....so the search for a perfect shampoo and conditioner continues.
